Date, Open, High, Low, Close
20240814,5442.36,5463.22,5415.91,5455.21
20240815,5501.13,5546.23,5501.13,5543.22
20240816,5530.5,5561.98,5525.17,5554.25
20240819,5557.23,5608.25,5550.74,5608.25
20240820,5602.88,5620.51,5585.5,5597.12
20240821,5603.09,5632.68,5591.57,5620.85
20240822,5637.77,5643.22,5560.95,5570.64
20240823,5602.49,5641.82,5585.16,5634.61
20240826,5639.66,5651.62,5602.34,5616.84
20240827,5602.89,5631.18,5593.48,5625.8
20240828,5624.51,5627.03,5560.95,5592.18
20240829,5607.3,5646.95,5583.71,5591.96
20240830,5612.74,5651.37,5581.79,5648.4
20240903,5623.89,5623.89,5504.33,5528.93
20240904,5506.68,5552.99,5503.66,5520.07
20240905,5520.08,5546.3,5480.54,5503.41
20240906,5507.33,5522.47,5402.62,5408.42
20240909,5442.07,5484.2,5434.49,5471.05
20240910,5490.51,5497.91,5441.72,5495.52
20240911,5496.42,5560.41,5406.96,5554.13
20240912,5557.48,5600.71,5535.5,5595.76
20240913,5603.34,5636.27,5601.65,5626.02
20240916,5615.21,5636.05,5604.53,5633.09
20240917,5655.51,5670.81,5614.05,5634.58
20240918,5641.68,5689.75,5615.08,5618.26
20240919,5702.63,5733.57,5686.42,5713.64
20240920,5709.64,5715.14,5674.49,5702.55
20240923,5711.9,5725.36,5704.22,5718.57
20240924,5727.66,5735.32,5698.99,5732.93
20240925,5733.65,5741.03,5712.06,5722.26
20240926,5762.22,5767.37,5721.01,5745.37
20240927,5755.36,5763.78,5727.34,5738.17
20240930,5726.52,5765.14,5703.53,5762.48
20241001,5757.73,5757.73,5681.28,5708.75
20241002,5698.14,5719.63,5674,5709.54
20241003,5698.19,5718.78,5677.37,5699.94
20241004,5737.48,5753.21,5702.83,5751.07
20241007,5737.8,5739.34,5686.85,5695.94
20241008,5719.14,5757.6,5714.56,5751.13
20241009,5751.8,5796.8,5745.02,5792.04
20241010,5778.36,5795.03,5764.76,5780.05
20241011,5775.09,5822.13,5775.09,5815.03
20241014,5829.81,5871.41,5829.57,5859.85
20241015,5866.74,5870.36,5804.48,5815.26
20241016,5816.58,5846.52,5808.34,5842.47
20241017,5875.62,5878.46,5840.25,5841.47
20241018,5859.43,5872.17,5846.11,5864.67
20241021,5857.82,5866.92,5824.79,5853.98
20241022,5832.7,5863.04,5821.17,5851.2
20241023,5834.5,5834.85,5762.41,5797.42
20241024,5817.8,5817.8,5784.92,5809.86
20241025,5826.75,5862.82,5799.98,5808.12
20241028,5833.93,5842.92,5823.08,5823.52
20241029,5819.68,5847.19,5802.17,5832.92
20241030,5832.65,5850.94,5811.28,5813.67
20241031,5775.34,5775.34,5703.28,5705.45
20241101,5723.22,5772.52,5723.22,5728.8
20241104,5725.15,5741.43,5696.51,5712.69
20241105,5722.43,5783.44,5722.1,5782.76
20241106,5864.89,5936.14,5864.89,5929.04
20241107,5947.21,5983.84,5947.21,5973.1
20241108,5976.76,6012.45,5976.76,5995.54
20241111,6008.86,6017.31,5986.69,6001.35
20241112,6003.6,6009.92,5960.08,5983.99
20241113,5985.75,6008.19,5965.91,5985.38
20241114,5989.68,5993.88,5942.28,5949.17
20241115,5912.79,5915.32,5853.01,5870.62
20241118,5874.17,5908.12,5865.95,5893.62
20241119,5870.05,5923.51,5855.29,5916.98
20241120,5914.34,5920.67,5860.56,5917.11
20241121,5940.58,5963.32,5887.26,5948.71
20241122,5944.36,5972.9,5944.36,5969.34
20241125,5992.28,6020.75,5963.91,5987.37
20241126,6000.03,6025.42,5992.27,6021.63
20241127,6014.11,6020.16,5984.87,5998.74
20241129,6003.98,6044.17,6003.98,6032.38
20241202,6040.11,6053.58,6035.33,6047.15
20241203,6042.97,6052.07,6033.39,6049.88
20241204,6069.39,6089.84,6061.06,6086.49
20241205,6089.03,6094.55,6072.9,6075.11
20241206,6081.38,6099.97,6079.98,6090.27
20241209,6083.01,6088.51,6048.63,6052.85
20241210,6057.59,6065.4,6029.89,6034.91
20241211,6060.15,6092.59,6060.15,6084.19
20241212,6074.29,6079.68,6051.25,6051.25
20241213,6068.17,6078.58,6035.77,6051.09
20241216,6063.79,6085.19,6059.14,6074.08
20241217,6052.55,6054.75,6036.94,6044.43
