Date, Open, High, Low, Close, Return
22/02/2023 00:00:00,4018.6,4028.3,3969.19,4012.32,6.28
23/02/2023 00:00:00,3973.24,3978.25,3943.08,3970.04,3.2
26/02/2023 00:00:00,3992.36,4018.05,3973.55,3982.24,10.12
27/02/2023 00:00:00,3977.19,3997.5,3968.98,3970.15,7.04
28/02/2023 00:00:00,3963.34,3971.73,3939.05,3951.39,11.95
01/03/2023 00:00:00,3938.68,3990.84,3928.16,3981.35,-42.67
02/03/2023 00:00:00,3998.02,4048.29,3995.17,4045.64,-47.62
05/03/2023 00:00:00,4055.15,4078.49,4044.61,4048.42,6.73
06/03/2023 00:00:00,4048.26,4050,3980.31,3986.37,61.89
07/03/2023 00:00:00,3987.55,4000.41,3969.76,3992.01,-4.46
08/03/2023 00:00:00,3998.66,4017.81,3908.7,3918.32,80.34
09/03/2023 00:00:00,3912.77,3934.05,3846.32,3861.59,51.18
12/03/2023 00:00:00,3835.12,3905.05,3808.86,3855.76,-20.64
13/03/2023 00:00:00,3894.01,3937.29,3873.63,3919.29,-25.28
14/03/2023 00:00:00,3876.74,3894.26,3838.24,3891.93,-15.19
15/03/2023 00:00:00,3878.93,3964.46,3864.11,3960.28,-81.35
16/03/2023 00:00:00,3958.69,3958.91,3901.27,3916.64,42.05
19/03/2023 00:00:00,3917.47,3956.62,3916.89,3951.57,-34.1
20/03/2023 00:00:00,3975.89,4009.08,3971.19,4002.87,-26.98
21/03/2023 00:00:00,4002.04,4039.49,3936.17,3936.97,65.07
22/03/2023 00:00:00,3959.21,4007.66,3919.05,3948.72,10.49
23/03/2023 00:00:00,3939.21,3972.74,3909.16,3970.99,-31.78
26/03/2023 00:00:00,3982.93,4003.83,3970.49,3977.53,5.4
27/03/2023 00:00:00,3974.13,3979.2,3951.53,3971.27,2.86
28/03/2023 00:00:00,3999.53,4030.59,3999.53,4027.81,-28.28
29/03/2023 00:00:00,4046.74,4057.85,4032.1,4050.83,-4.09
30/03/2023 00:00:00,4056.18,4110.75,4056.18,4109.31,-53.13
02/04/2023 00:00:00,4102.2,4127.66,4098.79,4124.51,-22.31
03/04/2023 00:00:00,4128.03,4133.13,4086.87,4100.6,27.43
04/04/2023 00:00:00,4094.5,4099.69,4072.56,4090.38,4.12
05/04/2023 00:00:00,4081.15,4107.32,4069.84,4105.02,-23.87
09/04/2023 00:00:00,4085.2,4109.5,4072.55,4109.11,-23.91
10/04/2023 00:00:00,4110.29,4124.26,4102.61,4108.94,1.35
11/04/2023 00:00:00,4121.72,4134.37,4086.94,4091.95,29.77
12/04/2023 00:00:00,4100.04,4150.26,4099.4,4146.22,-46.18
13/04/2023 00:00:00,4140.11,4163.19,4113.2,4137.64,2.47
16/04/2023 00:00:00,4137.17,4151.72,4123.18,4151.32,-14.15
17/04/2023 00:00:00,4164.26,4169.48,4140.36,4154.87,9.39
18/04/2023 00:00:00,4139.33,4162.57,4134.49,4154.52,-15.19
19/04/2023 00:00:00,4130.48,4148.57,4114.57,4129.79,0.69
20/04/2023 00:00:00,4132.14,4138.02,4113.86,4133.52,-1.38
23/04/2023 00:00:00,4132.07,4142.41,4117.77,4137.04,-4.97
24/04/2023 00:00:00,4126.43,4126.43,4071.38,4071.63,54.8
25/04/2023 00:00:00,4087.78,4089.67,4049.35,4055.99,31.79
26/04/2023 00:00:00,4075.29,4138.24,4075.29,4135.35,-60.06
27/04/2023 00:00:00,4129.63,4170.06,4127.18,4169.48,-39.85
30/04/2023 00:00:00,4166.79,4186.92,4164.12,4167.87,-1.08
01/05/2023 00:00:00,4164.1,4164.1,4089.72,4119.58,44.52
02/05/2023 00:00:00,4122.25,4148.3,4088.86,4090.75,31.5
03/05/2023 00:00:00,4082.55,4082.61,4048.28,4061.22,21.33
04/05/2023 00:00:00,4084.73,4147.02,4084.73,4136.25,-51.52
07/05/2023 00:00:00,4136.98,4142.3,4123.81,4138.12,-1.14
08/05/2023 00:00:00,4124.25,4130.35,4116.65,4119.17,5.08
09/05/2023 00:00:00,4143.74,4154.28,4098.92,4137.64,6.1
10/05/2023 00:00:00,4132.24,4132.8,4109.29,4130.62,1.62
11/05/2023 00:00:00,4138.54,4143.74,4099.12,4124.08,14.46
14/05/2023 00:00:00,4126.65,4141.25,4110.27,4136.28,-9.63
15/05/2023 00:00:00,4127.95,4135.54,4109.86,4109.9,18.05
16/05/2023 00:00:00,4122.85,4164.67,4113.62,4158.77,-35.92
17/05/2023 00:00:00,4157.68,4202.2,4153.5,4198.05,-40.37
18/05/2023 00:00:00,4204.15,4212.91,4180.2,4191.98,12.17
21/05/2023 00:00:00,4190.78,4209.22,4179.68,4192.63,-1.85
22/05/2023 00:00:00,4176.8,4185.68,4142.54,4145.58,31.22
23/05/2023 00:00:00,4132.96,4132.96,4103.98,4115.24,17.72
24/05/2023 00:00:00,4155.71,4165.74,4129.73,4151.28,4.43
25/05/2023 00:00:00,4156.16,4212.87,4156.16,4205.45,-49.29
29/05/2023 00:00:00,4226.71,4231.1,4192.18,4205.52,21.19
30/05/2023 00:00:00,4190.74,4195.44,4166.15,4179.83,10.91
31/05/2023 00:00:00,4183.03,4232.43,4171.64,4221.02,-37.99
01/06/2023 00:00:00,4241.01,4290.67,4241.01,4282.37,-41.36
04/06/2023 00:00:00,4282.99,4299.28,4266.82,4273.79,9.2
05/06/2023 00:00:00,4271.34,4288.33,4263.09,4283.85,-12.51
06/06/2023 00:00:00,4285.47,4299.19,4263.96,4267.52,17.95
07/06/2023 00:00:00,4268.69,4298.01,4261.07,4293.93,-25.24
08/06/2023 00:00:00,4304.88,4322.62,4291.7,4298.86,6.02
11/06/2023 00:00:00,4308.32,4340.13,4304.37,4338.93,-30.61
12/06/2023 00:00:00,4352.61,4375.37,4349.31,4369.01,-16.4
13/06/2023 00:00:00,4366.29,4391.82,4337.85,4372.59,-6.3
14/06/2023 00:00:00,4365.33,4439.2,4362.6,4425.84,-60.51
15/06/2023 00:00:00,4440.95,4448.47,4407.44,4409.59,31.36
19/06/2023 00:00:00,4396.11,4400.15,4367.19,4388.71,7.4
20/06/2023 00:00:00,4380.01,4386.22,4360.14,4365.69,14.32
21/06/2023 00:00:00,4355.4,4382.25,4351.82,4381.89,-26.49
22/06/2023 00:00:00,4354.17,4366.55,4341.34,4348.33,5.84
25/06/2023 00:00:00,4344.84,4362.06,4328.08,4328.82,16.02
26/06/2023 00:00:00,4337.36,4384.42,4335,4378.41,-41.05
27/06/2023 00:00:00,4367.48,4390.35,4360.22,4376.86,-9.38
28/06/2023 00:00:00,4374.94,4398.39,4371.97,4396.44,-21.5
29/06/2023 00:00:00,4422.44,4458.48,4422.44,4450.38,-27.94
02/07/2023 00:00:00,4450.48,4456.46,4442.29,4455.59,-5.11
04/07/2023 00:00:00,4442.04,4454.06,4436.61,4446.82,-4.78
05/07/2023 00:00:00,4422.62,4422.62,4385.05,4411.59,11.03
06/07/2023 00:00:00,4404.54,4440.39,4397.4,4398.95,5.59
09/07/2023 00:00:00,4394.23,4412.6,4389.92,4409.53,-15.3
10/07/2023 00:00:00,4415.55,4443.64,4408.46,4439.26,-23.71
11/07/2023 00:00:00,4467.69,4488.34,4463.23,4472.16,-4.47
12/07/2023 00:00:00,4491.5,4517.38,4489.36,4510.04,-18.54
13/07/2023 00:00:00,4514.61,4527.76,4499.56,4505.42,9.19
16/07/2023 00:00:00,4508.86,4532.85,4504.9,4522.79,-13.93
17/07/2023 00:00:00,4521.78,4562.3,4514.59,4554.98,-33.2
18/07/2023 00:00:00,4563.87,4578.43,4557.48,4565.72,-1.85
19/07/2023 00:00:00,4554.38,4564.74,4527.56,4534.87,19.51
20/07/2023 00:00:00,4550.16,4555,4535.79,4536.34,13.82
23/07/2023 00:00:00,4543.39,4563.41,4541.29,4554.64,-11.25
24/07/2023 00:00:00,4555.19,4580.62,4552.42,4567.46,-12.27
25/07/2023 00:00:00,4558.96,4582.47,4547.58,4566.75,-7.79
26/07/2023 00:00:00,4598.26,4607.07,4528.56,4537.41,60.85
27/07/2023 00:00:00,4565.75,4590.16,4564.01,4582.23,-16.48
30/07/2023 00:00:00,4584.82,4594.22,4573.14,4588.96,-4.14
31/07/2023 00:00:00,4578.83,4584.62,4567.53,4576.73,2.1
01/08/2023 00:00:00,4550.93,4550.93,4505.75,4513.39,37.54
02/08/2023 00:00:00,4494.27,4519.49,4485.54,4501.89,-7.62
03/08/2023 00:00:00,4513.96,4540.34,4474.55,4478.03,35.93
06/08/2023 00:00:00,4491.58,4519.84,4491.15,4518.44,-26.86
07/08/2023 00:00:00,4498.03,4503.31,4464.39,4499.38,-1.35
08/08/2023 00:00:00,4501.57,4502.44,4461.33,4467.71,33.86
09/08/2023 00:00:00,4487.16,4527.37,4457.92,4468.83,18.33
10/08/2023 00:00:00,4450.69,4476.23,4443.98,4464.05,-13.36
13/08/2023 00:00:00,4458.13,4490.33,4453.44,4489.72,-31.59
14/08/2023 00:00:00,4478.87,4478.87,4432.19,4437.86,41.01
15/08/2023 00:00:00,4433.79,4449.95,4403.55,4404.33,29.46
16/08/2023 00:00:00,4416.32,4421.17,4364.83,4370.36,45.96
17/08/2023 00:00:00,4344.88,4381.82,4335.31,4369.71,-24.83
20/08/2023 00:00:00,4380.28,4407.55,4360.3,4399.77,-19.49
21/08/2023 00:00:00,4415.33,4418.59,4382.77,4387.55,27.78
22/08/2023 00:00:00,4396.44,4443.18,4396.44,4436.01,-39.57
23/08/2023 00:00:00,4455.16,4458.3,4375.55,4376.31,78.85
24/08/2023 00:00:00,4389.38,4418.46,4356.29,4405.71,-16.33
27/08/2023 00:00:00,4426.03,4439.56,4414.98,4433.31,-7.28
28/08/2023 00:00:00,4432.75,4500.14,4431.68,4497.63,-64.88
29/08/2023 00:00:00,4500.34,4521.65,4493.59,4514.87,-14.53
30/08/2023 00:00:00,4517.01,4532.26,4507.39,4507.66,9.35
31/08/2023 00:00:00,4530.6,4541.25,4501.35,4515.77,14.83
04/09/2023 00:00:00,4510.06,4514.29,4496.01,4496.83,13.23
05/09/2023 00:00:00,4490.35,4490.35,4442.38,4465.48,24.87
06/09/2023 00:00:00,4434.55,4457.81,4430.46,4451.14,-16.59
07/09/2023 00:00:00,4451.3,4473.53,4448.38,4457.49,-6.19
10/09/2023 00:00:00,4480.98,4490.77,4467.89,4487.46,-6.48
11/09/2023 00:00:00,4473.27,4487.11,4456.83,4461.9,11.37
12/09/2023 00:00:00,4462.65,4479.39,4453.52,4467.44,-4.79
13/09/2023 00:00:00,4487.78,4511.99,4478.69,4505.1,-17.32
14/09/2023 00:00:00,4497.98,4497.98,4447.21,4450.32,47.66
17/09/2023 00:00:00,4445.13,4466.36,4442.11,4453.53,-8.4
18/09/2023 00:00:00,4445.41,4449.85,4416.61,4443.95,1.46
19/09/2023 00:00:00,4452.81,4461.03,4401.38,4402.2,50.61
20/09/2023 00:00:00,4374.36,4375.7,4329.17,4330,44.36
21/09/2023 00:00:00,4341.74,4357.4,4316.49,4320.06,21.68
24/09/2023 00:00:00,4310.62,4338.51,4302.7,4337.44,-26.82
25/09/2023 00:00:00,4312.88,4313.01,4265.98,4273.53,39.35
26/09/2023 00:00:00,4282.63,4292.07,4238.63,4274.51,8.12
27/09/2023 00:00:00,4269.65,4317.27,4264.38,4299.7,-30.05
28/09/2023 00:00:00,4328.18,4333.15,4274.86,4288.05,40.13
01/10/2023 00:00:00,4284.52,4300.58,4260.21,4288.39,-3.87
02/10/2023 00:00:00,4269.75,4281.15,4216.45,4229.45,40.3
03/10/2023 00:00:00,4233.83,4268.5,4220.48,4263.75,-29.92
04/10/2023 00:00:00,4259.31,4267.13,4225.91,4258.19,1.12
05/10/2023 00:00:00,4234.79,4324.1,4219.55,4308.5,-73.71
08/10/2023 00:00:00,4289.02,4341.73,4283.79,4335.66,-46.64
09/10/2023 00:00:00,4339.75,4385.46,4339.64,4358.24,-18.49
10/10/2023 00:00:00,4366.59,4378.64,4345.34,4376.95,-10.36
11/10/2023 00:00:00,4380.94,4385.85,4325.43,4349.61,31.33
12/10/2023 00:00:00,4360.49,4377.1,4311.97,4327.78,32.71
15/10/2023 00:00:00,4342.37,4383.33,4342.37,4373.63,-31.26
16/10/2023 00:00:00,4345.23,4393.57,4337.54,4373.2,-27.97
17/10/2023 00:00:00,4357.35,4364.2,4303.84,4314.6,42.75
18/10/2023 00:00:00,4321.36,4339.54,4269.69,4278,43.36
19/10/2023 00:00:00,4273.85,4276.56,4223.03,4224.16,49.69
22/10/2023 00:00:00,4210.4,4255.84,4189.22,4217.04,-6.64
23/10/2023 00:00:00,4235.79,4259.38,4219.43,4247.68,-11.89
24/10/2023 00:00:00,4232.42,4232.42,4181.42,4186.77,45.65
25/10/2023 00:00:00,4175.99,4183.6,4127.9,4137.23,38.76
26/10/2023 00:00:00,4152.93,4156.7,4103.78,4117.37,35.56
29/10/2023 00:00:00,4139.39,4177.47,4132.94,4166.82,-27.43
30/10/2023 00:00:00,4171.33,4195.55,4153.12,4193.8,-22.47
31/10/2023 00:00:00,4201.27,4245.64,4197.74,4237.86,-36.59
01/11/2023 00:00:00,4268.26,4319.72,4268.26,4317.78,-49.52
02/11/2023 00:00:00,4334.23,4373.62,4334.23,4358.34,-24.11
05/11/2023 00:00:00,4364.27,4372.21,4347.53,4365.98,-1.71
06/11/2023 00:00:00,4366.21,4386.26,4355.41,4378.38,-12.17
07/11/2023 00:00:00,4384.37,4391.2,4359.76,4382.78,1.59
08/11/2023 00:00:00,4391.41,4393.4,4343.94,4347.35,44.06
09/11/2023 00:00:00,4364.15,4418.03,4353.34,4415.24,-51.09
12/11/2023 00:00:00,4406.66,4421.76,4393.82,4411.55,-4.89
13/11/2023 00:00:00,4458.97,4508.67,4458.97,4495.7,-36.73
14/11/2023 00:00:00,4505.3,4521.17,4495.31,4502.88,2.42
15/11/2023 00:00:00,4497.08,4511.99,4487.83,4508.24,-11.16
16/11/2023 00:00:00,4509.55,4520.12,4499.66,4514.02,-4.47
19/11/2023 00:00:00,4511.7,4557.11,4510.36,4547.38,-35.68
20/11/2023 00:00:00,4538.77,4542.14,4525.51,4538.19,0.58
21/11/2023 00:00:00,4553.04,4568.43,4545.05,4556.62,-3.58
23/11/2023 00:00:00,4555.84,4560.31,4552.8,4559.34,-3.5
26/11/2023 00:00:00,4554.86,4560.52,4546.32,4550.43,4.43
27/11/2023 00:00:00,4545.55,4568.14,4540.51,4554.89,-9.34
28/11/2023 00:00:00,4571.84,4587.64,4547.15,4550.58,21.26
29/11/2023 00:00:00,4554.87,4569.89,4537.24,4567.8,-12.93
30/11/2023 00:00:00,4559.43,4599.39,4554.71,4594.63,-35.2
03/12/2023 00:00:00,4564.37,4572.37,4546.72,4569.78,-5.41
04/12/2023 00:00:00,4557.25,4578.56,4551.68,4567.18,-9.93
05/12/2023 00:00:00,4586.23,4590.74,4546.5,4549.34,36.89
06/12/2023 00:00:00,4568.84,4590.92,4565.22,4585.59,-16.75
07/12/2023 00:00:00,4576.2,4609.23,4574.06,4604.37,-28.17
10/12/2023 00:00:00,4593.39,4623.71,4593.39,4622.44,-29.05
11/12/2023 00:00:00,4618.3,4643.93,4608.09,4643.7,-25.4
12/12/2023 00:00:00,4646.2,4709.69,4643.23,4707.09,-60.89
13/12/2023 00:00:00,4721.04,4738.57,4694.34,4719.55,1.49
14/12/2023 00:00:00,4714.23,4725.53,4704.69,4719.19,-4.96
17/12/2023 00:00:00,4725.58,4749.52,4725.58,4740.56,-14.98
18/12/2023 00:00:00,4743.72,4768.69,4743.72,4768.37,-24.65
19/12/2023 00:00:00,4764.73,4778.01,4697.82,4698.35,66.38
20/12/2023 00:00:00,4724.29,4748.71,4708.35,4746.75,-22.46
21/12/2023 00:00:00,4753.92,4772.94,4736.77,4754.63,-0.71
25/12/2023 00:00:00,4758.86,4784.72,4758.45,4774.75,-15.89
26/12/2023 00:00:00,4773.45,4785.39,4768.9,4781.58,-8.13
27/12/2023 00:00:00,4786.44,4793.3,4780.98,4783.35,3.09
28/12/2023 00:00:00,4782.88,4788.43,4751.99,4769.83,13.05
01/01/2024 00:00:00,4745.2,4754.33,4722.67,4742.83,2.37
02/01/2024 00:00:00,4725.07,4729.29,4699.71,4704.81,20.26
03/01/2024 00:00:00,4697.42,4726.78,4687.53,4688.68,8.74
04/01/2024 00:00:00,4690.57,4721.49,4682.11,4697.24,-6.67
07/01/2024 00:00:00,4703.7,4764.54,4699.82,4763.54,-59.84
08/01/2024 00:00:00,4741.93,4765.47,4730.35,4756.5,-14.57
09/01/2024 00:00:00,4759.94,4790.8,4756.2,4783.45,-23.51
10/01/2024 00:00:00,4792.13,4798.5,4739.58,4780.24,11.89
11/01/2024 00:00:00,4791.18,4802.4,4768.98,4783.83,7.35
15/01/2024 00:00:00,4772.35,4782.34,4747.12,4765.98,6.37
16/01/2024 00:00:00,4739.13,4744.23,4714.82,4739.21,-0.08
17/01/2024 00:00:00,4760.1,4785.79,4740.57,4780.94,-20.84
18/01/2024 00:00:00,4796.28,4842.07,4785.87,4839.81,-43.53
21/01/2024 00:00:00,4853.42,4868.41,4844.05,4850.43,2.99
22/01/2024 00:00:00,4856.8,4866.48,4844.37,4864.6,-7.8
23/01/2024 00:00:00,4888.56,4903.68,4865.94,4868.55,20.01
24/01/2024 00:00:00,4886.66,4898.15,4869.34,4894.16,-7.5
25/01/2024 00:00:00,4888.91,4906.69,4881.47,4890.97,-2.06
28/01/2024 00:00:00,4892.95,4929.31,4887.4,4927.93,-34.98
29/01/2024 00:00:00,4925.89,4931.09,4916.27,4924.97,0.92
30/01/2024 00:00:00,4899.19,4906.75,4845.15,4845.65,53.54
31/01/2024 00:00:00,4861.11,4906.97,4853.52,4906.19,-45.08
01/02/2024 00:00:00,4916.06,4975.29,4907.99,4958.61,-42.55
04/02/2024 00:00:00,4957.19,4957.19,4918.09,4942.81,14.38
05/02/2024 00:00:00,4950.16,4957.77,4934.88,4954.23,-4.07
06/02/2024 00:00:00,4973.05,4999.89,4969.05,4995.06,-22.01
07/02/2024 00:00:00,4995.16,5000.4,4987.09,4997.91,-2.75
08/02/2024 00:00:00,5004.17,5030.06,5000.34,5026.61,-22.44
11/02/2024 00:00:00,5026.83,5048.39,5016.83,5021.84,4.99
12/02/2024 00:00:00,4967.94,4971.3,4920.31,4953.17,14.77
13/02/2024 00:00:00,4976.44,5002.52,4956.45,5000.62,-24.18
14/02/2024 00:00:00,5003.14,5032.72,4999.44,5029.73,-26.59
15/02/2024 00:00:00,5031.13,5038.7,4999.52,5005.57,25.56
19/02/2024 00:00:00,4989.32,4993.71,4955.02,4975.51,13.81
20/02/2024 00:00:00,4963.03,4983.21,4946,4981.8,-18.77
21/02/2024 00:00:00,5038.83,5094.39,5038.83,5087.03,-48.2
22/02/2024 00:00:00,5100.92,5111.06,5081.46,5088.8,12.12
25/02/2024 00:00:00,5093,5097.66,5068.91,5069.53,23.47
26/02/2024 00:00:00,5074.6,5080.69,5057.29,5078.18,-3.58
27/02/2024 00:00:00,5067.2,5077.37,5058.35,5069.76,-2.56
28/02/2024 00:00:00,5085.36,5104.99,5061.89,5096.27,-10.91
29/02/2024 00:00:00,5098.51,5140.33,5094.16,5137.08,-38.57
03/03/2024 00:00:00,5130.99,5149.67,5127.18,5130.95,0.04
04/03/2024 00:00:00,5110.52,5114.54,5056.82,5078.65,31.87
05/03/2024 00:00:00,5108.03,5127.97,5092.22,5104.76,3.27
06/03/2024 00:00:00,5132.38,5165.62,5128.21,5157.36,-24.98
07/03/2024 00:00:00,5164.46,5189.26,5117.5,5123.69,40.77
10/03/2024 00:00:00,5111.96,5124.66,5091.14,5117.94,-5.98
11/03/2024 00:00:00,5134.3,5179.87,5114.48,5175.27,-40.97
12/03/2024 00:00:00,5173.49,5179.14,5151.88,5165.31,8.18
13/03/2024 00:00:00,5175.14,5176.85,5123.3,5150.48,24.66
14/03/2024 00:00:00,5123.31,5136.86,5104.35,5117.09,6.22
17/03/2024 00:00:00,5154.77,5175.6,5145.47,5149.42,5.35
18/03/2024 00:00:00,5139.09,5180.31,5131.59,5178.51,-39.42
19/03/2024 00:00:00,5181.69,5226.19,5171.55,5224.62,-42.93
20/03/2024 00:00:00,5253.43,5261.1,5240.66,5241.53,11.9
21/03/2024 00:00:00,5242.48,5246.09,5229.87,5234.18,8.3
24/03/2024 00:00:00,5219.52,5229.09,5216.09,5218.19,1.33
25/03/2024 00:00:00,5228.85,5235.16,5203.42,5203.58,25.27
26/03/2024 00:00:00,5226.31,5249.26,5213.92,5248.49,-22.18
27/03/2024 00:00:00,5248.03,5264.85,5245.82,5254.35,-6.32
31/03/2024 00:00:00,5257.97,5263.95,5229.2,5243.77,14.2
01/04/2024 00:00:00,5204.29,5208.34,5184.05,5205.81,-1.52
02/04/2024 00:00:00,5194.37,5228.75,5194.37,5211.49,-17.12
03/04/2024 00:00:00,5244.05,5256.59,5146.06,5147.21,96.84
04/04/2024 00:00:00,5158.95,5222.18,5157.21,5204.34,-45.39
07/04/2024 00:00:00,5211.37,5219.57,5197.35,5202.39,8.98
08/04/2024 00:00:00,5217.03,5224.81,5160.78,5209.91,7.12
09/04/2024 00:00:00,5167.88,5178.43,5138.7,5160.64,7.24
10/04/2024 00:00:00,5172.95,5211.78,5138.77,5199.06,-26.11
11/04/2024 00:00:00,5171.51,5175.03,5107.94,5123.41,48.1
14/04/2024 00:00:00,5149.67,5168.43,5052.47,5061.82,87.85
15/04/2024 00:00:00,5064.59,5079.84,5039.83,5051.41,13.18
16/04/2024 00:00:00,5068.97,5077.96,5007.25,5022.21,46.76
17/04/2024 00:00:00,5031.52,5056.66,5001.89,5011.12,20.4
18/04/2024 00:00:00,5005.44,5019.02,4953.56,4967.23,38.21
21/04/2024 00:00:00,4987.33,5038.84,4969.4,5010.6,-23.27
22/04/2024 00:00:00,5028.85,5076.12,5027.96,5070.55,-41.7
23/04/2024 00:00:00,5084.86,5089.48,5047.02,5071.63,13.23
24/04/2024 00:00:00,5019.88,5057.75,4990.58,5048.42,-28.54
25/04/2024 00:00:00,5084.65,5114.62,5073.14,5099.96,-15.31
28/04/2024 00:00:00,5114.13,5123.49,5088.65,5116.17,-2.04
29/04/2024 00:00:00,5103.78,5110.83,5035.31,5035.69,68.09
30/04/2024 00:00:00,5029.03,5096.12,5013.45,5018.39,10.64
01/05/2024 00:00:00,5049.32,5073.21,5011.05,5064.2,-14.88
02/05/2024 00:00:00,5122.78,5139.12,5101.22,5127.79,-5.01
05/05/2024 00:00:00,5142.42,5181,5142.42,5180.74,-38.32
06/05/2024 00:00:00,5187.2,5200.23,5178.96,5187.7,-0.5
07/05/2024 00:00:00,5168.98,5191.95,5165.86,5187.67,-18.69
08/05/2024 00:00:00,5189.03,5215.3,5180.41,5214.08,-25.05
09/05/2024 00:00:00,5225.49,5239.66,5209.68,5222.68,2.81
12/05/2024 00:00:00,5233.08,5237.26,5211.16,5221.42,11.66
13/05/2024 00:00:00,5221.1,5250.37,5217.98,5246.68,-25.58
14/05/2024 00:00:00,5263.26,5311.76,5263.26,5308.15,-44.89
15/05/2024 00:00:00,5310.07,5325.49,5296.19,5297.1,12.97
16/05/2024 00:00:00,5303.1,5305.45,5283.59,5303.27,-0.17
19/05/2024 00:00:00,5305.35,5325.32,5302.4,5308.13,-2.78
20/05/2024 00:00:00,5298.69,5324.32,5297.87,5321.41,-22.72
21/05/2024 00:00:00,5319.28,5323.18,5286.01,5307.01,12.27
22/05/2024 00:00:00,5340.26,5341.88,5256.93,5267.84,72.42
23/05/2024 00:00:00,5281.45,5311.65,5278.39,5304.72,-23.27
27/05/2024 00:00:00,5315.91,5315.91,5280.89,5306.04,9.87
28/05/2024 00:00:00,5278.73,5282.27,5262.7,5266.95,11.78
29/05/2024 00:00:00,5259.77,5260.21,5222.1,5235.48,24.29
30/05/2024 00:00:00,5243.21,5280.33,5191.68,5277.51,-34.3
02/06/2024 00:00:00,5297.15,5302.11,5234.32,5283.4,13.75
03/06/2024 00:00:00,5278.24,5298.8,5257.63,5291.34,-13.1
04/06/2024 00:00:00,5314.48,5354.16,5297.64,5354.03,-39.55
05/06/2024 00:00:00,5357.8,5362.35,5335.36,5352.96,4.84
06/06/2024 00:00:00,5343.81,5375.08,5331.33,5346.99,-3.18
09/06/2024 00:00:00,5341.22,5365.79,5331.52,5360.79,-19.57
10/06/2024 00:00:00,5353,5375.95,5327.25,5375.32,-22.32
11/06/2024 00:00:00,5409.13,5447.25,5409.13,5421.03,-11.9
12/06/2024 00:00:00,5441.93,5441.93,5402.51,5433.74,8.19
13/06/2024 00:00:00,5424.08,5432.39,5403.75,5431.6,-7.52
16/06/2024 00:00:00,5431.11,5488.5,5420.4,5473.23,-42.12
17/06/2024 00:00:00,5476.15,5490.38,5471.32,5487.03,-10.88
19/06/2024 00:00:00,5499.99,5505.53,5455.56,5473.17,26.82
20/06/2024 00:00:00,5466.77,5478.31,5452.03,5464.62,2.15
23/06/2024 00:00:00,5459.58,5490.66,5447.59,5447.87,11.71
24/06/2024 00:00:00,5460.73,5472.88,5446.56,5469.3,-8.57
25/06/2024 00:00:00,5460.71,5483.14,5451.87,5477.9,-17.19
26/06/2024 00:00:00,5473.59,5490.81,5467.54,5482.87,-9.28
27/06/2024 00:00:00,5488.48,5523.64,5451.12,5460.48,28
30/06/2024 00:00:00,5471.08,5479.55,5446.53,5475.09,-4.01
01/07/2024 00:00:00,5461.84,5509.69,5458.43,5509.01,-47.17
02/07/2024 00:00:00,5507.44,5539.27,5507.42,5537.02,-29.58
04/07/2024 00:00:00,5537.91,5570.33,5531.63,5567.19,-29.28
07/07/2024 00:00:00,5572.75,5583.11,5562.51,5572.85,-0.1
08/07/2024 00:00:00,5584.24,5590.75,5574.57,5576.98,7.26
09/07/2024 00:00:00,5591.26,5635.39,5586.44,5633.91,-42.65
10/07/2024 00:00:00,5635.21,5642.45,5576.53,5584.54,50.67
11/07/2024 00:00:00,5590.76,5655.56,5590.44,5615.35,-24.59
14/07/2024 00:00:00,5638.16,5666.94,5614.75,5631.22,6.94
15/07/2024 00:00:00,5644.09,5669.67,5639.02,5667.2,-23.11
16/07/2024 00:00:00,5610.07,5622.49,5584.81,5588.27,21.8
17/07/2024 00:00:00,5608.56,5614.05,5522.81,5544.59,63.97
18/07/2024 00:00:00,5543.37,5557.5,5497.04,5505,38.37
21/07/2024 00:00:00,5544.54,5570.36,5529.04,5564.41,-19.87
22/07/2024 00:00:00,5565.3,5585.34,5550.9,5555.74,9.56
23/07/2024 00:00:00,5505.84,5508.04,5419.98,5427.13,78.71
24/07/2024 00:00:00,5428.7,5491.59,5390.95,5399.22,29.48
25/07/2024 00:00:00,5433.67,5488.32,5430.7,5459.1,-25.43
28/07/2024 00:00:00,5476.55,5487.74,5444.44,5463.54,13.01
29/07/2024 00:00:00,5478.73,5489.46,5401.7,5436.44,42.29
30/07/2024 00:00:00,5505.59,5551.51,5493.75,5522.3,-16.71
31/07/2024 00:00:00,5537.84,5566.16,5410.42,5446.68,91.16
01/08/2024 00:00:00,5376.63,5383.89,5302.03,5346.56,30.07
04/08/2024 00:00:00,5151.14,5250.89,5119.26,5186.33,-35.19
05/08/2024 00:00:00,5206.42,5312.34,5193.56,5240.03,-33.61
06/08/2024 00:00:00,5293.13,5330.64,5195.54,5199.5,93.63
07/08/2024 00:00:00,5252.57,5328.03,5233.85,5319.31,-66.74
08/08/2024 00:00:00,5314.66,5358.67,5300.84,5344.16,-29.5
11/08/2024 00:00:00,5351.88,5371.2,5324.37,5344.39,7.49
12/08/2024 00:00:00,5376.98,5436.5,5376.98,5434.43,-57.45
13/08/2024 00:00:00,5442.36,5463.22,5415.91,5455.21,-12.85
14/08/2024 00:00:00,5501.13,5546.23,5501.13,5543.22,-42.09
